id,from_path,target_type,target_destination,target_entity_id,category,site_id
2756,/coconut-shampoo-value-pack-by-australian-biologika/1300360023,product,Product ID: 278,278,standard-product,1000
2766,/brushing-rinse-120-ml-by-essential-oxygen/1300360023,product,Product ID: 1244,1244,standard-product,1000
2781,/spirulina-powder-100-grams-by-synergy/1300360023,product,Product ID: 2393,2393,standard-product,1000
2805,/sprouted-rice-protein-500-grams-by-protein-supplies-aust/1300360023,product,Product ID: 2208,2208,standard-product,1000
2814,/coconut-conditioner-500-ml-by-australian-biologika/,product,Product ID: 280,280,standard-product,1000
2815,/australian-biologika-coconut-shampoo-500ml/,product,Product ID: 280,280,standard-product,1000
2823,/coconut/1300360023,product,Product ID: 547,547,standard-product,1000
2830,/rice-flour-white-organic-500-grams-by-lotus/1300360023,product,Product ID: 3043,3043,standard-product,1000
2831,/green-calcium-powder-100-grams-by-green-nutritionals/1300360023,product,Product ID: 1432,1432,standard-product,1000
2834,/green-powder-150-grams-by-green-nutritionals/1300360023,product,Product ID: 1414,1414,standard-product,1000
2841,/shampoo-fragrance-free-by-australian-biologika/1300360023,product,Product ID: 260,260,standard-product,1000
2847,/dr-organic-lavender-deodorant-50-ml/1300360023,product,Product ID: 568,568,standard-product,1000
2849,/magnesium/1300360023,product,Product ID: 672,672,standard-product,1000
2850,/dark-blonde6n-155-ml-by-naturstyle/1300360023,product,Product ID: 4280,4280,standard-product,1000
2855,/lemon-dishwashing-liquid-15-lt-bulk-by-ecologic/1300360023,product,Product ID: 210,210,standard-product,1000
2856,/millet-meal-organic-500-grams-by-lotus/1300360023,product,Product ID: 3233,3233,standard-product,1000
2876,/natural-relief-from-bites-stings-50ml-by-ultimate-relief/1300360023,product,Product ID: 11521,11521,standard-product,1000
2879,/liquorice-tea/1300360023,product,Product ID: 2531,2531,standard-product,1000
2908,/body-crystal-fragrance-free-mist-spray-150-ml-by-body-crystal/1300360023,product,Product ID: 3451,3451,standard-product,1000
2910,/smart-floss-27m-27-metres-by-dr-tungs/1300360023,product,Product ID: 1060,1060,standard-product,1000
2935,/indian/1300360023,product,Product ID: 702,702,standard-product,1000
2937,/shampoo-ginseng-fragrance-free/1300360023,product,Product ID: 5749,5749,standard-product,1000
2940,/oregano-oil-capsules-30-capsules-by-solutions-for-health/1300360023,product,Product ID: 2337,2337,standard-product,1000
2943,/slimming-tea/1300360023,product,Product ID: 1916,1916,standard-product,1000
2946,/spirulina-powder-100-grams-by-synergy-organic/1300360023,product,Product ID: 2393,2393,standard-product,1000
2948,/tea-tree-shampoo-60-ml-by-giovanni/1300360023,product,Product ID: 1334,1334,standard-product,1000
2951,/liquid-aminos-946-ml-by-bragg/1300360023,product,Product ID: 720,720,standard-product,1000
2961,/tapioca-flour-organic-500-grams-by-lotus/1300360023,product,Product ID: 3189,3189,standard-product,1000
3003,/ear-candles-filter-by-honeycone/,product,Product ID: 6116,6116,standard-product,1000
3080,/royal-jelly-whitening-cream-125-ml-by-dr-organic/,brand,Brand ID: 69,69,standard-product,1000
3094,/tea-tree-deodorant-50-ml-by-dr-organic/,product,Product ID: 571,571,standard-product,1000
3095,/pomegranate-deodorant-50-ml-by-dr-organic/,product,Product ID: 570,570,standard-product,1000
3097,/lavender-deodorant-50-ml-by-dr-organic/,product,Product ID: 568,568,standard-product,1000
3098,/aloe-vera-deodorant-50-ml-by-dr-organic/,product,Product ID: 567,567,standard-product,1000
3113,/tea-tree-shampoo-265-ml-by-dr-organic/,product,Product ID: 551,551,standard-product,1000
3114,/tea-tree-conditioner-265-ml-by-dr-organic/,product,Product ID: 550,550,standard-product,1000
3117,/coconut-body-wash-250-ml-by-dr-organic/,product,Product ID: 547,547,standard-product,1000
3136,/aloe-vera-conditioner-265-ml-by-dr-organic/,product,Product ID: 528,528,standard-product,1000
3137,/tea-tree-mouthwash-500-ml-by-dr-organic/,product,Product ID: 527,527,standard-product,1000
3146,/aloe-vera-skin-lotion-200-ml-by-dr-organic/,product,Product ID: 518,518,standard-product,1000
3150,/vitamin-e-scar-serum-50-ml-by-dr-organic/,product,Product ID: 515,515,standard-product,1000
3163,/coconut-skin-lotion-200-ml-by-dr-organic/,product,Product ID: 501,501,standard-product,1000
3190,/tea-tree-toothpaste-100-ml-by-dr-organic/,product,Product ID: 575,575,standard-product,1000
3191,/pomegranate-toothpaste-100-ml-by-dr-organic/,product,Product ID: 574,574,standard-product,1000
3317,/spark-pre-workout-250-grams-by-protein-supplies-aust/,product,Product ID: 2218,2218,standard-product,1000
3340,/360-whey-chocolate-1-kg-by-protein-supplies-aust/,product,Product ID: 2236,2236,standard-product,1000
3344,/lavender-aloe-vera-fabric-softener/,product,Product ID: 219,219,standard-product,1000
3352,/tom-organic-pads-ultra-thin-night/,product,Product ID: 6293,6293,standard-product,1000
3355,/super-pads-12-pack-12-pads-by-natracare/,product,Product ID: 1721,1721,standard-product,1000
3358,/lemon-propolis-candy-40-pack-40-candy-by-comvita/,product,Product ID: 988,988,standard-product,1000
3360,/facial-wipes-x-25-wipes-by-wotnot/,product,Product ID: 2523,2523,standard-product,1000
3362,/maca-powder-200g-by-power-super-foods/,product,Product ID: 6166,6166,standard-product,1000
3381,/replacement-filter-by-ecobud-gentoo/,product,Product ID: 6056,6056,standard-product,1000
3403,/other-10/,category,Category ID: 678,678,standard-product,1000
3405,/other-14/,category,Category ID: 758,758,standard-product,1000
3443,/on-sale/,category,Category ID: 1007,1007,standard-product,1000
3447,/beet-super-juice-organic/,product,Product ID: 6833,6833,standard-product,1000
3461,/couscous-whole-spelt-organic/,product,Product ID: 6638,6638,standard-product,1000
3465,/aprisnax-apricot-kernels/,product,Product ID: 6728,6728,standard-product,1000
3468,/alaffia-african-black-soap/,product,Product ID: 6706,6706,standard-product,1000
3498,/coombs-family-farms-maple-sugar/,product,Product ID: 6735,6735,standard-product,1000
3500,/brown-black-2n/,product,Product ID: 6834,6834,standard-product,1000
3501,/dark-chocolate-blonde-6-7/,product,Product ID: 6837,6837,standard-product,1000
3502,/fire-red-9r/,product,Product ID: 6838,6838,standard-product,1000
3503,/light-chocolate-chestnut-5-7/,product,Product ID: 6839,6839,standard-product,1000
3507,/eden-health-foods-wild-c/,product,Product ID: 6741,6741,standard-product,1000
3524,/wotnot-sunscreen/,product,Product ID: 6764,6764,standard-product,1000
3537,/power-super-foods-wakame-flakes-wild-canadian-seaweed/,product,Product ID: 6750,6750,standard-product,1000
3562,/hand-and-body-lotion-3/,category,Category ID: 896,896,standard-product,1000
3563,/other-pet-products/,category,Category ID: 678,678,standard-product,1000
3564,/powder-3/,category,Category ID: 853,853,standard-product,1000
3565,/toilet-1/,category,Category ID: 711,711,standard-product,1000
3566,/hand-cream-2/,category,Category ID: 898,898,standard-product,1000
3567,/body-wash-1/,category,Category ID: 438,438,standard-product,1000
3568,/face-scrubs-1/,category,Category ID: 488,488,standard-product,1000
3571,/brands/Nirvana-Xylitol.html,brand,Brand ID: 340,340,brand-page,1000
3575,/brands/Al%27chemy.html,brand,Brand ID: 87,87,brand-page,1000
3576,/brands/A%27kin-pureBaby.html,page,Page ID: 11,11,brand-page,1000
3582,/suncreen-1/,category,Category ID: 602,602,standard-product,1000
3589,/xyitol/,product,Product ID: 1792,1792,standard-product,1000
3590,/brands/ON-RICH-%C2%96-Certified-Organic.html,page,Page ID: 11,11,brand-page,1000
3592,/our-brands/,page,Page ID: 11,11,standard-product,1000
3595,/hand-and-nail-2/,category,Category ID: 428,428,standard-product,1000
3598,/dry-roast-salt/,category,Category ID: 517,517,standard-product,1000
3599,/live-it-up-deodorant-roll-on-aco-70ml-by-australian-biologika/,category,Category ID: 440,440,standard-product,1000
3606,/toothpaste-natu,category,Category ID: 686,686,standard-product,1000
3610,/dr-organic-tea-tree-deodorant-50-ml/,product,Product ID: 571,571,standard-product,1000
3611,/dr-organic-pomegranate-deodorant-50-ml/,product,Product ID: 570,570,standard-product,1000
3613,/dr-organic-lavender-deodorant-50-ml/,product,Product ID: 568,568,standard-product,1000
3614,/dr-organic-aloe-vera-deodorant-50-ml/,product,Product ID: 567,567,standard-product,1000
3623,/clif-bar-chocolate-chip/,product,Product ID: 6024,6024,standard-product,1000
3624,/clif-bar-white-chocolate-macadamia-nut/,product,Product ID: 6027,6027,standard-product,1000
3625,/clif-bar-crunchy-peanut-butter/,product,Product ID: 6025,6025,standard-product,1000
3626,/clif-bar-blueberry-crisp/,product,Product ID: 6028,6028,standard-product,1000
3627,/clif-bar-black-cherry-50mg-caffeine/,product,Product ID: 6032,6032,standard-product,1000
3628,/clif-bar-tropical-punch-25mg-caffeine/,product,Product ID: 6031,6031,standard-product,1000
3629,/clif-bar-strawberry/,product,Product ID: 6030,6030,standard-product,1000
3630,/clif-bar-orange-with-25mg-caffeine-18x60g/,product,Product ID: 6029,6029,standard-product,1000
3639,/homoeopathic/,category,Category ID: 821,821,standard-product,1000
3686,/amazonia-vitamin-c/,product,Product ID: 6354,6354,standard-product,1000
3688,/power-super-foods-cacao-nibs/,product,Product ID: 6541,6541,standard-product,1000
3729,/sea-salt-fine-6x500-grams-by-lotus/,product,Product ID: 2584,2584,standard-product,1000
3730,/sea-salt-fine4-x-500g-lotus/,product,Product ID: 2584,2584,standard-product,1000
3743,/banana-apricot-power-porridge-6-120-grams-by-organic-bubs/,product,Product ID: 2676,2676,standard-product,1000
3744,/apple-berry-bircher-muesli-6-120-grams-by-organic-bubs/,product,Product ID: 2678,2678,standard-product,1000
3745,/sweet-corn-pumpkin-chia-6-110-grams-by-organic-bubs/,product,Product ID: 2679,2679,standard-product,1000
3752,/magnesium-bath-flakes-80-grams-by-amazing-oils/,product,Product ID: 672,672,standard-product,1000
3823,/litsea-cubeba-volumizing-shampoo-conditioner-500ml-by-ausganica,brand,Brand ID: 67,67,standard-product,1000
4027,/olive-oil-500ml-by-every-bit-organic-raw-range/,brand,Brand ID: 70,70,standard-product,1000
4125,/sweet-almond-oil-250ml-by-every-bit-organic-raw-range/,brand,Brand ID: 70,70,standard-product,1000
4136,/accessories-2/,page,Page ID: 11,11,standard-product,1000
4137,/organic-health-products/,category,Category ID: 873,873,standard-product,1000
4161,/brands/Every-Bit-Organics.html,brand,Brand ID: 70,70,brand-page,1000
4163,/goatsmilk-shampoo/,product,Product ID: 1371,1371,standard-product,1000
4189,/brands/Real-Good-Food-%7C-Buy-Organics-Online.html,brand,Brand ID: 370,370,brand-page,1000
4201,/sugar-rapadura-organic-375-grams-by-lotus/,product,Product ID: 3502,3502,standard-product,1000
4204,/glucose-powder-dextrose-500-grams-by-lotus/,product,Product ID: 2833,2833,standard-product,1000
4205,/carob-powder-organic-250-grams-by-lotus/,product,Product ID: 3120,3120,standard-product,1000
4209,/almond-meal-oa-125-grams-by-lotus/,product,Product ID: 3270,3270,standard-product,1000
4256,/ear-drops-29-5-ml-by-nutribiotic/,product,Product ID: 1905,1905,standard-product,1000
4272,/jojoba-oil-20-ml-by-just-jojoba/,product,Product ID: 1519,1519,standard-product,1000
4273,/strawberry-toothpaste-50-grams-by-jack-n-jill/,product,Product ID: 1508,1508,standard-product,1000
4276,/superfood-powder-by-vital-greens/,product,Product ID: 6294,6294,standard-product,1000
4279,/lemon-propolis-candy-40-pack-by-comvita/,product,Product ID: 988,988,standard-product,1000
4281,/super-food-powder-120-grams-by-vital-greens/,product,Product ID: 2459,2459,standard-product,1000
4316,/original-propolis-candy-40-units-by-comvita,brand,Brand ID: 118,118,standard-product,1000
4317,/organic-super-food-powder-120g/,product,Product ID: 6294,6294,standard-product,1000
4332,/magnesium-gel-50-msm-by-ancient-minerals/,product,Product ID: 5899,5899,standard-product,1000
4337,/eye-creams/,category,Category ID: 413,413,standard-product,1000
4408,/lemon-myrtle-shampoo-oily-hair-by-australian-biologika/,product,Product ID: 288,288,standard-product,1000
4409,/lemon-myrtle-conditioner-oily-hair-by-australian-biologika/,product,Product ID: 290,290,standard-product,1000
4417,/citrus-rose-shampoo-damaged-hair-by-australian-biologika/,product,Product ID: 313,313,standard-product,1000
4418,/citrus-rose-conditioner-damaged-hair-by-australian-biologika/,product,Product ID: 315,315,standard-product,1000
4419,/citrus-rose-veggie-cream-by-australian-biologika/,product,Product ID: 320,320,standard-product,1000
4423,/fabric-stain-remover-500ml-by-ecologic/,product,Product ID: 7542,7542,standard-product,1000
4427,/stevia-extract-powder-30-kg-by-nirvana-organics/,product,Product ID: 1823,1823,standard-product,1000
4428,/wakame-flakes-wild-canadian-seaweed/,product,Product ID: 6750,6750,standard-product,1000
4433,/citrus-rose-shampoo-value-pack-by-australian-biologika/,product,Product ID: 314,314,standard-product,1000
4442,/greens-0-by-amazonia-raw/,product,Product ID: 7764,7764,standard-product,1000
4443,/lavender-soothing-hand-body-wash-by-ausganica/,product,Product ID: 4901,4901,standard-product,1000
4448,/rose-ger-floor-cleaner-15-ltr-bulk-by-ecologic/,product,Product ID: 201,201,standard-product,1000
4449,/lemon-dishwashing-liquid-15-lt-bulk-by-ecologic/,product,Product ID: 210,210,standard-product,1000
4471,/4-x-live-it-up-deodorant-70ml-by-australian-biologika-aluminium-free/,brand,Brand ID: 697,697,standard-product,1000
4515,/Old+Url,category,Category ID: 1007,1007,standard-product,1000
4660,/natural-relief-from-bites-stings-50ml-by-ultimate-relief/,product,Product ID: 11521,11521,standard-product,1000
4710,/sandalwood-body-wash-500-ml-by-akin/,category,Category ID: 469,469,standard-product,1000
4744,/goldenberries-0-by-power-super-foods-1/,product,Product ID: 7889,7889,standard-product,1000
4747,/cacao-0-by-power-super-foods/,product,Product ID: 7840,7840,standard-product,1000
4752,/cacao-crunch-sweet-cacao-nibs-0-by-power-super-foods/,product,Product ID: 7843,7843,standard-product,1000
4754,/cacao-450g-by-power-super-foods/,product,Product ID: 7919,7919,standard-product,1000
4760,/wheat-grass/,category,Category ID: 623,623,standard-product,1000
4767,/2chic-anti-frizz-serum-53-ml-by-giovanni/,product,Product ID: 1326,1326,standard-product,1000
4963,/wicked-wax-5-57-grams-by-giovanni/,product,Product ID: 1389,1389,standard-product,1000
4969,/2chic-hair-spray-174ml-by-giovanni/,product,Product ID: 6102,6102,standard-product,1000
5015,/organic-ghee-0-by-sol-ghee/,product,Product ID: 7902,7902,standard-product,1000
5019,/toothpaste-0-by-redmond-earthpaste-1/,product,Product ID: 7898,7898,standard-product,1000
5023,/african-black-soap-0-by-alaffia/,product,Product ID: 7757,7757,standard-product,1000
5024,/african-black-soap-0-by-alaffia-1/,product,Product ID: 7863,7863,standard-product,1000
5050,/beet-super-juice-organic-946ml-by-lakewood/,product,Product ID: 6833,6833,standard-product,1000
5058,/blueberry-juice-organic-946-ml-by-lakewood/,product,Product ID: 4430,4430,standard-product,1000
5061,/concord-grape-juice-organic-946-ml-by-lakewood/,product,Product ID: 4091,4091,standard-product,1000
5062,/cranberry-juice-concentrate-organic-370-ml-by-lakewood/,product,Product ID: 4456,4456,standard-product,1000
5063,/cranberry-juice-organic-946-ml-by-lakewood/,product,Product ID: 4431,4431,standard-product,1000
5083,/lemon-juice-organic-370-ml-by-lakewood/,product,Product ID: 3650,3650,standard-product,1000
5091,/pomegranate-juice-organic-946-ml-by-lakewood/,product,Product ID: 4432,4432,standard-product,1000
5094,/prune-juice-organic-946-ml-by-lakewood/,product,Product ID: 4158,4158,standard-product,1000
